#{"t_start": 1781472021.1709743, "env_id": "None"}
r,l,t,laps_completed,last_lap_time,progress_distance,distance_raced,mean_throttle,mean_brake,mean_speed,max_speed,termination_reason
-429.90195,500,2.57629,0,nan,34.8495,34.8495,0.24799962544441223,0.23643468058109282,12.264025457400004,18.4454,off_track
-417.75476,808,5.423345,0,nan,60.7097,60.7097,0.2736694595896372,0.2373209014387414,13.273438614851514,18.4209,off_track
-568.8255,2937,24.43713,0,nan,230.557,230.557,0.2738932060635248,0.2730761156587078,13.853418493530837,24.0234,off_track
-407.15332,150,25.918741,0,nan,4.51318,4.51318,0.21298363129297893,0.2468256402015686,5.416637213999999,15.7335,low_progress
-430.00522,1412,35.310249,0,nan,132.355,132.355,0.36005487236017547,0.1976904052259564,15.963462222521223,26.0299,off_track
-359.5344,854,41.110929,0,nan,141.077,141.077,0.4881332707907612,0.12972407451278992,28.656566687903975,65.0545,off_track
-414.97153,313,43.588828,0,nan,27.2782,27.2782,0.47648517354227865,0.14090949220779225,16.216636639297114,35.0716,off_track
-442.29227,780,48.85154,0,nan,59.5795,59.5795,0.25128732751577326,0.3530347464940487,13.209999547051265,32.2347,off_track
-429.8181,675,53.633276,0,nan,52.3918,52.3918,0.20858804261242903,0.38802414540891295,13.272510808296305,22.0213,off_track
-433.61957,752,58.834705,0,nan,62.6368,62.6368,0.278377318001808,0.16782370399921498,14.562256808643617,30.5758,off_track
-419.60788,772,64.161637,0,nan,71.9061,71.9061,0.25979050144630395,0.2568935642279492,16.134496669287557,56.1084,off_track
-440.36307,1263,72.56547,0,nan,95.536,95.536,0.14557056113641034,0.43591434494994125,12.815039619714963,29.9486,off_track
-405.8199,150,74.158721,0,nan,0.0,-0.0302734,0.0,0.8200389615694682,-0.04136097473333336,0.0,low_progress
-415.75598,403,77.280588,0,nan,32.6649,32.6649,0.16259483072361341,0.1280781126791431,14.397729696277935,32.0777,off_track
-432.74155,2409,93.062946,0,nan,232.043,232.043,0.1442527029711263,0.38848796428709714,16.865065256870047,57.9762,off_track
-439.8845,3202,113.429358,0,nan,279.638,279.638,0.17583878761824037,0.35405230980080266,15.15364201955029,50.2513,low_progress
138.85085,4000,134.094611,0,nan,531.007,531.007,0.14067922228574753,0.2761691417247057,22.764210562302505,101.037,max_steps
138.85085,4000,138.080083,0,nan,531.007,531.007,0.14067922228574753,0.2761691417247057,22.764210562302505,101.037,max_steps
138.85085,4000,142.025365,0,nan,531.007,531.007,0.14067922228574753,0.2761691417247057,22.764210562302505,101.037,max_steps
138.85085,4000,145.941775,0,nan,531.007,531.007,0.14067922228574753,0.2761691417247057,22.764210562302505,101.037,max_steps
