#{"t_start": 1781472170.1875772, "env_id": "None"}
r,l,t,laps_completed,last_lap_time,progress_distance,distance_raced,mean_throttle,mean_brake,mean_speed,max_speed,termination_reason
-294.30276,500,1.608606,0,nan,34.8495,34.8495,0.24799962544441223,0.23643468058109282,12.264025457400004,18.4454,off_track
-282.08905,843,4.645591,0,nan,63.7661,63.7661,0.27293494135176727,0.23879493315166142,13.322233097034404,18.4209,off_track
-647.98474,2083,18.136234,0,nan,161.665,161.665,0.2600097004404677,0.2656925090848398,13.459754668026868,21.5023,off_track
-310.42648,607,22.596962,0,nan,45.1537,45.1537,0.3017290429974702,0.22664606482821595,13.104362355123566,23.0257,off_track
-226.13217,150,24.115197,0,nan,4.49707,4.49707,0.23280342817306518,0.2897836478551229,5.3985273662,15.1981,low_progress
-225.937,150,25.590777,0,nan,4.69824,4.69824,0.29990664482116697,0.19931299646695455,5.6444410666666665,15.6416,low_progress
-252.46051,428,28.832484,0,nan,39.9105,39.9105,0.3304304076689426,0.1720578336270056,16.14057042787384,53.5712,off_track
-226.68509,150,30.334733,0,nan,3.71021,3.71021,0.18552018801371256,0.19243176619211833,4.469254394000002,13.1266,low_progress
-225.48863,150,31.83745,0,nan,4.75244,4.75244,0.19626584768295288,0.2792501123746236,5.776736643333332,15.2218,low_progress
-226.3609,150,33.314279,0,nan,4.16162,4.16162,0.3048767336209615,0.20079100688298543,5.0540078206666665,15.3186,low_progress
-506.20093,2693,50.93823,0,nan,219.503,219.503,0.23153799809888972,0.23814445660984565,14.317268164240623,33.5483,low_progress
-225.74847,150,52.655074,0,nan,4.78979,4.78979,0.4078696695963542,0.10862725218137105,5.883587755333332,26.7899,low_progress
-325.70032,586,57.421443,0,nan,36.6334,36.6334,0.1451137904014197,0.2965302827415206,10.83368845887371,32.9255,low_progress
-658.8058,2702,75.294604,0,nan,200.546,200.546,0.18226034785975886,0.23981277802359344,12.99033444541082,39.1033,low_progress
-229.311,150,76.79977,0,nan,1.63721,1.63721,0.10250986417134603,0.033128156264623,2.003427225006667,7.55037,low_progress
-230.23038,150,78.330126,0,nan,0.255859,0.255859,0.029553213119506837,0.12471649885177612,0.3014598860666666,0.777024,low_progress
-230.34448,150,79.920395,0,nan,0.100342,0.100342,0.025045518080393472,0.11335193435351054,0.1166988476666666,0.763295,low_progress
-230.40247,150,81.441796,0,nan,0.0,-0.0305176,1.174608866373698e-06,0.2731608001391093,-0.04147818866666667,0.0,low_progress
-230.426,150,82.951434,0,nan,0.0,-0.0302734,0.00024111111958821614,0.24366385102272034,-0.041337226666666664,0.0,low_progress
-230.44415,150,84.413042,0,nan,0.0,-0.0302734,0.0,0.294418359597524,-0.04136468533333334,0.0,low_progress
-230.48705,150,85.863747,0,nan,0.0,-0.0302734,0.0,0.3056641193230947,-0.04134884599999999,0.0,low_progress
-230.42303,150,87.339566,0,nan,0.0,-0.0302734,0.0,0.3860275073846181,-0.04133041199999999,0.0,low_progress
-230.40398,150,88.793333,0,nan,0.0,-0.00878906,0.0057834259668986,0.3341780702273051,-0.013802171399999978,0.601854,low_progress
-229.22777,150,90.304694,0,nan,1.8147,1.8147,0.10457838535308837,0.0624296514193217,2.212267551333333,8.20142,low_progress
-225.84583,150,91.767207,0,nan,4.50317,4.50317,0.3037900471687317,0.011700795888900757,5.4708965486666665,22.7981,low_progress
-226.22116,150,93.216076,0,nan,4.24976,4.24976,0.33083298683166507,0.021810470819473265,5.163072557333333,19.8568,low_progress
-411.9253,779,98.742667,0,nan,73.1779,73.1779,0.21260787081810262,0.06702252667736792,16.39744832182285,31.7311,off_track
-227.78954,150,100.204206,0,nan,3.06763,3.06763,0.3200711266199748,0.07032257715861003,3.730973234666667,17.6241,low_progress
-226.1441,150,101.66514,0,nan,4.23975,4.23975,0.3542708357175191,0.11593231876691182,5.136602016000001,17.0665,low_progress
-226.18047,150,103.137141,0,nan,4.20972,4.20972,0.323647620677948,0.08256730556488037,5.104848831333334,18.8967,low_progress
-227.59517,150,104.587733,0,nan,3.18726,3.18726,0.2633358732859294,0.0885166863600413,3.8710267966666665,14.677,low_progress
-657.6182,1468,114.434823,0,nan,101.67,101.67,0.11597224387875694,0.27419352673542274,11.949312241076262,44.3821,low_progress
-508.03186,1295,123.535242,0,nan,123.719,123.719,0.2087540865864993,0.19415458730749183,16.72403187907337,43.5998,low_progress
-384.51678,683,128.556537,0,nan,73.8493,73.8493,0.3181883974619875,0.18062445324999696,18.643001216398254,35.8301,off_track
-267.14703,492,132.117858,0,nan,41.2277,41.2277,0.20240439462467907,0.09866769514917358,14.694901371747966,36.4125,off_track
-263.11548,487,135.725971,0,nan,41.1426,41.1426,0.19792724218701435,0.09580478653525915,14.86003992915811,34.5042,off_track
-284.6195,541,139.987945,0,nan,42.7787,42.7787,0.17404802383204265,0.12633445666149232,13.905200583179296,36.6269,off_track
-429.37903,804,144.998921,0,nan,81.5499,81.5499,0.12200044844281022,0.4539316771783639,17.26888781542288,49.0542,low_progress
-429.37903,804,146.191094,0,nan,81.5499,81.5499,0.12200044844281022,0.4539316771783639,17.26888781542288,49.0542,low_progress
-429.37903,804,147.3921,0,nan,81.5499,81.5499,0.12200044844281022,0.4539316771783639,17.26888781542288,49.0542,low_progress
-429.37903,804,148.59054,0,nan,81.5499,81.5499,0.12200044844281022,0.4539316771783639,17.26888781542288,49.0542,low_progress
