#{"t_start": 1781470880.9744992, "env_id": "None"}
r,l,t,laps_completed,last_lap_time,progress_distance,distance_raced,mean_throttle,mean_brake,mean_speed,max_speed,termination_reason
-274.31018,500,1.573503,0,nan,34.8495,34.8495,0.24799962544441223,0.23643468058109282,12.264025457400004,18.4454,off_track
-256.5321,842,4.535267,0,nan,63.5794,63.5794,0.272874664807263,0.23904835717695058,13.30162506033253,18.4209,off_track
-365.44147,1794,15.626622,0,nan,142.998,142.998,0.26192540255943136,0.2680240564853983,13.665356408138246,19.5908,off_track
-213.45535,150,17.113662,0,nan,3.37573,3.37573,0.20101098696390787,0.3125989846388499,4.058096612,14.3838,low_progress
-212.41713,150,18.565634,0,nan,4.90698,4.90698,0.26351561148961383,0.22057507356007894,5.895946671333333,17.4679,low_progress
-275.36505,506,22.317077,0,nan,36.1499,36.1499,0.28929697548447864,0.2865839756053427,12.555129396442677,21.1615,off_track
-214.77344,150,23.881585,0,nan,4.48926,4.48926,0.2159789760907491,0.2920379396279653,5.436310811333332,16.832,low_progress
-214.0836,150,25.371647,0,nan,4.31787,4.31787,0.1871329148610433,0.35786889791488646,5.208279596666664,13.8282,low_progress
-213.00711,150,26.944133,0,nan,4.81006,4.81006,0.1909868542353312,0.3477088840802511,5.7798924018000015,14.5108,low_progress
-279.802,477,30.567948,0,nan,34.4378,34.4378,0.2814572584704033,0.21385230558223445,12.677641032704395,23.4231,off_track
-289.01855,529,34.488589,0,nan,35.6023,35.6023,0.17961452859110552,0.44074828029805635,11.864810377126652,17.7033,off_track
-378.8073,1865,46.629764,0,nan,160.609,160.609,0.24758538298568522,0.22221315281001236,14.871412553941012,25.8082,off_track
-312.18036,1925,58.766292,0,nan,191.101,191.101,0.2835251834795072,0.187917983470025,17.395526545807794,81.1527,off_track
-229.90068,180,60.442228,0,nan,10.7396,10.7396,0.4441146380371518,0.13980042768849266,13.460205743333328,57.9447,off_track
-229.45605,167,62.005039,0,nan,9.03516,9.03516,0.5001867566993851,0.11266182853790101,12.773191579700601,47.8426,wrong_direction
-231.83542,184,63.695308,0,nan,10.0598,10.0598,0.3850663777278817,0.16072679343430893,12.563628496195657,46.7959,off_track
-286.82907,295,66.09495,0,nan,14.2479,14.2479,0.14373874785536428,0.5834619459459337,9.63548671694914,29.4293,off_track
-276.13608,240,68.146318,0,nan,10.1654,10.1654,0.18759776403506598,0.45698544681072234,9.663280838958336,30.9509,off_track
-251.84737,202,69.954965,0,nan,10.2907,10.2907,0.2402155871438508,0.2624652548001544,11.541208249009896,36.4148,off_track
-215.26926,150,71.413231,0,nan,2.30396,2.30396,0.18325926542282103,0.2518787988026937,2.8340587933333334,20.2569,low_progress
-215.36871,150,72.876242,0,nan,1.49634,1.49634,0.12236953894297282,0.3589859751860301,1.8212851334,13.1509,low_progress
-216.00021,150,74.335071,0,nan,0.183594,0.183594,0.02984237273534139,0.4287971333662669,0.21946217606666665,1.17512,low_progress
-214.71858,150,75.803804,0,nan,2.0105,2.0105,0.10278037707010905,0.24271384874979654,2.4190663773999996,9.64683,low_progress
-213.06583,150,77.251252,0,nan,3.35449,3.35449,0.15582157055536905,0.12546913186709086,4.0338744286666675,11.5089,low_progress
-226.77414,514,80.983771,0,nan,103.21,103.21,0.2661526448995687,0.19801138799478107,33.231189913035,81.2989,off_track
-277.96484,358,84.082414,0,nan,16.6666,16.6666,0.15055848599812172,0.5471174958364924,8.027941435754187,31.6132,low_progress
-277.96484,358,84.891331,0,nan,16.6666,16.6666,0.15055848599812172,0.5471174958364924,8.027941435754187,31.6132,low_progress
-277.96484,358,85.721577,0,nan,16.6666,16.6666,0.15055848599812172,0.5471174958364924,8.027941435754187,31.6132,low_progress
