#{"t_start": 1781471107.453767, "env_id": "None"}
r,l,t,laps_completed,last_lap_time,progress_distance,distance_raced,mean_throttle,mean_brake,mean_speed,max_speed,termination_reason
-145.12425,461,187.99974,0,nan,30.748,30.748,0.21850606443566511,0.4411424269128001,12.103159168546638,35.6828,off_track
-159.57806,567,191.953382,0,nan,34.2595,34.2595,0.16328763772570898,0.43509615182456096,10.823525892945323,32.6871,off_track
-153.7327,578,195.946347,0,nan,41.1685,41.1685,0.16884902068075425,0.45849834686744584,12.617280982871984,37.6823,off_track
-137.89441,606,200.39516,0,nan,44.1941,44.1941,0.18366101334984153,0.3464350138757095,12.835180178052807,31.6912,off_track
-136.85727,507,204.091485,0,nan,28.2135,28.2135,0.13113510279495572,0.5430114241041375,9.753460038658782,33.6013,low_progress
-132.43837,441,207.268084,0,nan,18.7222,18.7222,0.10994710051824176,0.6920199415851342,7.515559717913827,28.6949,low_progress
-143.52917,616,211.530601,0,nan,42.7416,42.7416,0.1744763928574401,0.4457088096381782,12.220907853571427,25.1012,off_track
-158.60278,676,216.258691,0,nan,44.9096,44.9096,0.16113015109970724,0.4916941374540329,11.695313842899406,22.6967,off_track
-151.91556,650,220.637228,0,nan,44.8888,44.8888,0.18175412031320426,0.4218038604809688,12.16215035738461,25.6605,off_track
-148.92917,485,224.053703,0,nan,21.4696,21.4696,0.11053232483028137,0.7344916644784593,7.905995664536086,25.412,low_progress
-142.23267,490,227.548368,0,nan,23.4565,23.4565,0.1329101207304974,0.7255803149573657,8.503811555102057,29.2459,low_progress
-136.1367,416,230.502484,0,nan,16.1512,16.1512,0.13050549792555663,0.748227909923746,6.955053468028847,23.5408,low_progress
-150.79385,467,233.783645,0,nan,19.9815,19.9815,0.12554823433306284,0.7632266468103234,7.688528802997859,23.7385,low_progress
-150.3412,478,237.291929,0,nan,21.3069,21.3069,0.11587318566054979,0.7740770953719087,7.980721969874484,27.0286,low_progress
-153.1564,472,240.735377,0,nan,21.1807,21.1807,0.11785582465640569,0.7301512652281987,8.087547567372887,28.7289,low_progress
-210.75781,755,245.733855,0,nan,38.5313,38.5313,0.12048224771259636,0.6141068371715924,9.356664466225167,30.3398,off_track
-135.98358,468,249.130699,0,nan,21.2055,21.2055,0.13204053859425408,0.5511135597769011,8.013289876709406,27.479,low_progress
-141.46611,469,252.492882,0,nan,20.2692,20.2692,0.12675038354991597,0.5762453041096994,7.675673472494674,23.4712,low_progress
-144.95782,483,255.886529,0,nan,21.2312,21.2312,0.12010778131939116,0.5991160978194843,7.8193516832298124,25.0171,low_progress
-144.42065,476,259.365007,0,nan,20.6814,20.6814,0.1135525638315858,0.5811980600867953,7.730055262184877,23.3598,low_progress
-463.03104,2209,272.636672,0,nan,175.881,175.881,0.2176616301953172,0.3965829797004779,13.830537897736543,31.2225,off_track
-115.84188,1026,279.274211,0,nan,153.661,153.661,0.28827426354555125,0.34315283111429123,26.425058243801132,90.668,off_track
-197.25934,1127,286.369781,0,nan,101.656,101.656,0.22323904168637537,0.410846289217525,15.856040037622023,57.2762,off_track
-172.52982,732,291.27744,0,nan,56.6798,56.6798,0.27137509558370204,0.35306391185098657,14.805073302322409,56.685,off_track
-166.48955,663,295.729397,0,nan,53.8687,53.8687,0.30609461894402135,0.3105732711371973,15.721680756561103,61.4999,off_track
-171.8913,660,300.123023,0,nan,43.5363,43.5363,0.2952910578612125,0.32227057164365597,12.362735258787868,38.6503,wrong_direction
-167.3243,619,304.189051,0,nan,44.5348,44.5348,0.3206739816604023,0.25202390460089835,13.48340844717285,38.9423,wrong_direction
